z,volumeWeightedAvg
4.024864499999999956e-02,9.703675393087429768e-01
4.031810000000000255e-02,9.703204287308736520e-01
4.038755499999999860e-02,9.702733263347198545e-01
4.045700499999999727e-02,9.702262256666889240e-01
4.052646000000000026e-02,9.701791202574217010e-01
4.059591500000000325e-02,9.701320229844609955e-01
4.066536999999999930e-02,9.700849210783767385e-01
4.073482500000000228e-02,9.700378273055628719e-01
4.080427999999999833e-02,9.699907288634678215e-01
4.087373500000000132e-02,9.699436386530579934e-01
4.094318500000000000e-02,9.698965502152753215e-01
4.101264000000000298e-02,9.698494570769791157e-01
4.108209499999999903e-02,9.698023721316141321e-01
4.115155000000000202e-02,9.697552826028709161e-01
4.122100499999999806e-02,9.697082013485559537e-01
4.129045499999999674e-02,9.696611218956647793e-01
4.135990999999999973e-02,9.696140377603557070e-01
4.142936500000000272e-02,9.695669618207204410e-01
4.149881999999999876e-02,9.695198813458689724e-01
4.156827500000000175e-02,9.694728091997677488e-01
4.163772500000000043e-02,9.694257389301534911e-01
4.170718000000000342e-02,9.693786640376252928e-01
4.177663499999999946e-02,9.693315973713120259e-01
4.184609000000000245e-02,9.692845261914188049e-01
4.191554499999999850e-02,9.692374633492603087e-01
4.198499499999999718e-02,9.691904024343738211e-01
4.205445000000000016e-02,9.691433369467121750e-01
4.212390500000000315e-02,9.690962797539665052e-01
4.219335999999999920e-02,9.690492181107316361e-01
4.226281500000000219e-02,9.690021647484633460e-01
4.233226999999999823e-02,9.689551069218690360e-01
4.240172500000000122e-02,9.689080574948809588e-01
4.247117499999999990e-02,9.688610100444252637e-01
4.254063000000000289e-02,9.688139580992909394e-01
4.261008499999999893e-02,9.687669145149889749e-01
4.267954000000000192e-02,9.687198665405772902e-01
4.274899499999999797e-02,9.686728269914032241e-01
4.281844499999999665e-02,9.686257894367681365e-01
4.288789999999999963e-02,9.685787473863196606e-01
4.295735500000000262e-02,9.685317137212833272e-01
4.302680999999999867e-02,9.684846757350100699e-01
4.309626500000000165e-02,9.684376462511607997e-01
4.316571500000000033e-02,9.683906188511246516e-01
4.323517000000000332e-02,9.683435870032305326e-01
4.330462499999999937e-02,9.682965635689897432e-01
4.337408000000000236e-02,9.682495358296906440e-01
4.344353499999999840e-02,9.682025166171047692e-01
4.351298499999999708e-02,9.681554995470645908e-01
4.358244000000000007e-02,9.681084781001814132e-01
4.365189500000000306e-02,9.680614651490484501e-01
4.372134999999999910e-02,9.680144479318407713e-01
4.379080500000000209e-02,9.679674391807726597e-01
4.386025999999999814e-02,9.679204261865620440e-01
4.392971500000000112e-02,9.678734217863956824e-01
4.399916499999999980e-02,9.678264195963016681e-01
4.406862000000000279e-02,9.677794131023343960e-01
4.413807499999999884e-02,9.677324151609899561e-01
4.420753000000000182e-02,9.676854130346931315e-01
4.427698499999999787e-02,9.676384195215944617e-01
4.434643499999999655e-02,9.675914282358336616e-01
4.441588999999999954e-02,9.675444326697363318e-01
4.448534500000000252e-02,9.674974457147009765e-01
4.455479999999999857e-02,9.674504546555293683e-01
4.462425500000000156e-02,9.674034722946945886e-01
4.469370500000000024e-02,9.673564922260236010e-01
4.476316000000000322e-02,9.673095079047362432e-01
4.483261499999999927e-02,9.672625322208584508e-01
4.490207000000000226e-02,9.672155524427011875e-01
4.497152499999999831e-02,9.671685814131811831e-01
4.504097499999999699e-02,9.671216127479388414e-01
4.511042999999999997e-02,9.670746399168388407e-01
4.517988500000000296e-02,9.670276758059498379e-01
4.524933999999999901e-02,9.669807076398166945e-01
4.531879500000000199e-02,9.669337481729110007e-01
4.538824999999999804e-02,9.668867846959340318e-01
4.545770500000000103e-02,9.668398300439702275e-01
4.552715499999999971e-02,9.667928778379325516e-01
4.559661000000000269e-02,9.667459215464168087e-01
4.566606499999999874e-02,9.666989740439871914e-01
4.573552000000000173e-02,9.666520225720516279e-01
4.580497499999999778e-02,9.666050799491722190e-01
4.587442500000000339e-02,9.665581397931016783e-01
4.594387999999999944e-02,9.665111955995151494e-01
4.601333500000000243e-02,9.664642602776420954e-01
4.608278999999999848e-02,9.664173210793705060e-01
4.615224500000000146e-02,9.663703908202017079e-01
4.622169500000000014e-02,9.663234630770075606e-01
4.629115000000000313e-02,9.662765313236295617e-01
4.636060499999999918e-02,9.662296084481039049e-01
4.643006000000000216e-02,9.661826817203911233e-01
4.649951499999999821e-02,9.661357639985936885e-01
4.656896499999999689e-02,9.660888488711940614e-01
4.663841999999999988e-02,9.660419298246331055e-01
4.670787500000000286e-02,9.659950197207991529e-01
4.677732999999999891e-02,9.659481058009091736e-01
4.684678500000000190e-02,9.659012008442211528e-01
4.691623999999999794e-02,9.658542921343489240e-01
4.698569500000000093e-02,9.658073925104512236e-01
4.705514499999999961e-02,9.657604955731955432e-01
4.712460000000000260e-02,9.657135947982287139e-01
4.719405499999999865e-02,9.656667030464289869e-01
4.726351000000000163e-02,9.656198075694462091e-01
4.733296499999999768e-02,9.655729212079253720e-01
4.740241500000000330e-02,9.655260375619196811e-01
4.747186999999999935e-02,9.654791501544167653e-01
4.754132500000000233e-02,9.654322718594672281e-01
4.761077999999999838e-02,9.653853899340169020e-01
4.768023500000000137e-02,9.653385172060352515e-01
4.774968500000000005e-02,9.652916472369463818e-01
4.781914000000000303e-02,9.652447735469352752e-01
4.788859499999999908e-02,9.651979090012015039e-01
4.795805000000000207e-02,9.651510408906551763e-01
4.802750499999999811e-02,9.651041820602099808e-01
4.809695499999999679e-02,9.650573260749385485e-01
4.816640999999999978e-02,9.650104664489804751e-01
4.823586500000000277e-02,9.649636159985500727e-01
4.830531999999999881e-02,9.649167620167745651e-01
4.837477500000000180e-02,9.648699172599533025e-01
4.844422999999999785e-02,9.648230690259106401e-01
4.851368500000000084e-02,9.647762301586978451e-01
4.858313499999999951e-02,9.647293942410979373e-01
4.865259000000000250e-02,9.646825547821391567e-01
4.872204499999999855e-02,9.646357246082125636e-01
4.879150000000000154e-02,9.645888909996603866e-01
4.886095499999999758e-02,9.645420667930754144e-01
4.893040500000000320e-02,9.644952455797182189e-01
4.899985999999999925e-02,9.644484209079617898e-01
4.906931500000000224e-02,9.644016056013473559e-01
4.913876999999999828e-02,9.643547869517942184e-01
4.920822500000000127e-02,9.643079777580452205e-01
4.927767499999999995e-02,9.642611716015765388e-01
4.934713000000000294e-02,9.642143620373945234e-01
4.941658499999999898e-02,9.641675618974396844e-01
4.948604000000000197e-02,9.641207585182566264e-01
4.955549499999999802e-02,9.640739646861612444e-01
4.962494499999999670e-02,9.640271739778301097e-01
4.969439999999999968e-02,9.639803799235245885e-01
4.976385500000000267e-02,9.639335953170790061e-01
4.983330999999999872e-02,9.638868074999731306e-01
4.990276500000000170e-02,9.638400291978727052e-01
4.997221999999999775e-02,9.637932477445041446e-01
5.004167500000000074e-02,9.637464759395922842e-01
5.011112499999999942e-02,9.636997073612234566e-01
5.018058000000000241e-02,9.636529355467048363e-01
5.025003499999999845e-02,9.636061732902944099e-01
5.031949000000000144e-02,9.635594079284631741e-01
5.038894499999999749e-02,9.635126522629680057e-01
5.045839500000000311e-02,9.634658999017975400e-01
5.052784999999999915e-02,9.634191444007034200e-01
5.059730500000000214e-02,9.633723985518222177e-01
5.066675999999999819e-02,9.633256496732791607e-01
5.073621500000000117e-02,9.632789105325235690e-01
5.080566499999999985e-02,9.632321747471854767e-01
5.087512000000000284e-02,9.631854358753314527e-01
5.094457499999999889e-02,9.631387067335031027e-01
5.101403000000000187e-02,9.630919746826120953e-01
5.108348499999999792e-02,9.630452524693822181e-01
5.115293499999999660e-02,9.629985337091812037e-01
5.122238999999999959e-02,9.629518119245782382e-01
5.129184500000000257e-02,9.629050999117902965e-01
5.136129999999999862e-02,9.628583850374841102e-01
5.143075500000000161e-02,9.628116799903930767e-01
5.150020999999999766e-02,9.627649721353415124e-01
5.156966500000000064e-02,9.627182742256207293e-01
5.163911499999999932e-02,9.626715798627297760e-01
5.170857000000000231e-02,9.626248825847207868e-01
5.177802499999999836e-02,9.625781951738126008e-01
5.184748000000000134e-02,9.625315050081182378e-01
5.191693499999999739e-02,9.624848248513186988e-01
5.198638500000000301e-02,9.624381483486206257e-01
5.205583999999999906e-02,9.623914690395251048e-01
5.212529500000000204e-02,9.623447996948243377e-01
5.219474999999999809e-02,9.622981276650999227e-01
5.226420500000000108e-02,9.622514656876925976e-01
5.233365499999999976e-02,9.622048074157553144e-01
5.240311000000000274e-02,9.621581464025216190e-01
5.247256499999999879e-02,9.621114954533598329e-01
5.254202000000000178e-02,9.620648419287263220e-01
5.261147499999999783e-02,9.620181985532620939e-01
5.268092500000000344e-02,9.619715589601949279e-01
5.275037999999999949e-02,9.619249166752381619e-01
5.281983500000000248e-02,9.618782845143991622e-01
5.288928999999999853e-02,9.618316498476408016e-01
5.295874500000000151e-02,9.617850253529333093e-01
5.302819999999999756e-02,9.617383984049185930e-01
5.309765500000000055e-02,9.616917817155224979e-01
5.316710499999999923e-02,9.616451689249047030e-01
5.323656000000000221e-02,9.615985535629740788e-01
5.330601499999999826e-02,9.615519484229710923e-01
5.337547000000000125e-02,9.615053408937965784e-01
5.344492499999999729e-02,9.614587437193643504e-01
5.351437500000000291e-02,9.614121505616773922e-01
5.358382999999999896e-02,9.613655549442157167e-01
5.365328500000000195e-02,9.613189696430587405e-01
5.372273999999999800e-02,9.612723820106604533e-01
5.379219500000000098e-02,9.612258047847418441e-01
5.386164499999999966e-02,9.611792316320267870e-01
5.393110000000000265e-02,9.611326561052474515e-01
5.400055499999999870e-02,9.610860910035460281e-01
5.407001000000000168e-02,9.610395236797658614e-01
5.413946499999999773e-02,9.609929668590140306e-01
5.420891500000000335e-02,9.609464141805201809e-01
5.427836999999999940e-02,9.608998591978735737e-01
5.434782500000000238e-02,9.608533147088144100e-01
5.441727999999999843e-02,9.608067680875582717e-01
5.448673500000000142e-02,9.607602320058042933e-01
5.455618999999999746e-02,9.607136938347693444e-01
5.462564500000000045e-02,9.606671662822455771e-01
5.469509499999999913e-02,9.606206429937503843e-01
5.476455000000000212e-02,9.605741175133567511e-01
5.483400499999999816e-02,9.605276026341155182e-01
5.490346000000000115e-02,9.604810857481487218e-01
5.497291499999999720e-02,9.604345795902407001e-01
5.504236500000000282e-02,9.603880778141148378e-01
5.511181999999999886e-02,9.603415739553102792e-01
5.518127500000000185e-02,9.602950807745153083e-01
5.525072999999999790e-02,9.602485856502326333e-01
5.532018500000000089e-02,9.602021013243358105e-01
5.538963499999999957e-02,9.601556214601913997e-01
5.545909000000000255e-02,9.601091396344451079e-01
5.552854499999999860e-02,9.600626686091986439e-01
5.559800000000000159e-02,9.600161957446501360e-01
5.566745499999999763e-02,9.599697337570295419e-01
5.573690500000000325e-02,9.599232762828776577e-01
5.580635999999999930e-02,9.598768169105990067e-01
5.587581500000000229e-02,9.598303684131186397e-01
5.594526999999999833e-02,9.597839181873908387e-01
5.601472500000000132e-02,9.597374788779676757e-01
5.608417999999999737e-02,9.596910378724186064e-01
5.615363500000000035e-02,9.596446078725823225e-01
5.622308499999999903e-02,9.595981825302679624e-01
5.629254000000000202e-02,9.595517554282311234e-01
5.636199499999999807e-02,9.595053393245892570e-01
5.643145000000000105e-02,9.594589216225248851e-01
5.650090499999999710e-02,9.594125150377119660e-01
5.657035500000000272e-02,9.593661132101606315e-01
5.663980999999999877e-02,9.593197097129386730e-01
5.670926500000000176e-02,9.592733172852749846e-01
5.677871999999999780e-02,9.592269233426666819e-01
5.684817500000000079e-02,9.591805406127695832e-01
5.691762499999999947e-02,9.591341627620336707e-01
5.698708000000000246e-02,9.590877833875934844e-01
5.705653499999999850e-02,9.590414151944458565e-01
5.712599000000000149e-02,9.589950455847712218e-01
5.719544499999999754e-02,9.589486872505341708e-01
5.726489500000000316e-02,9.589023338409288222e-01
5.733434999999999920e-02,9.588559789742419071e-01
5.740380500000000219e-02,9.588096353747594947e-01
5.747325999999999824e-02,9.587632904788950805e-01
5.754271500000000122e-02,9.587169568939554187e-01
5.761216999999999727e-02,9.586706220346675744e-01
5.768162500000000026e-02,9.586242985891716417e-01
5.775107499999999894e-02,9.585779802162157637e-01
5.782053000000000192e-02,9.585316605348751517e-01
5.788998499999999797e-02,9.584853522630168987e-01
5.795944000000000096e-02,9.584390428438167575e-01
5.802889499999999701e-02,9.583927449499036744e-01
5.809834500000000262e-02,9.583464522253741791e-01
5.816779999999999867e-02,9.583001582695879206e-01
5.823725500000000166e-02,9.582538757789569317e-01
5.830670999999999771e-02,9.582075922236936716e-01
5.837616500000000069e-02,9.581613202925881589e-01
5.844561499999999937e-02,9.581150536655472782e-01
5.851507000000000236e-02,9.580687859522705185e-01
5.858452499999999841e-02,9.580225298207093454e-01
5.865398000000000139e-02,9.579762727218998908e-01
5.872343499999999744e-02,9.579300273162912882e-01
5.879288500000000306e-02,9.578837872982620683e-01
5.886233999999999911e-02,9.578375462946555619e-01
5.893179500000000209e-02,9.577913169862428688e-01
5.900124999999999814e-02,9.577450868403926121e-01
5.907070500000000113e-02,9.576988684051879197e-01
5.914015999999999718e-02,9.576526491411563313e-01
5.920961500000000016e-02,9.576064417088969716e-01
5.927906499999999884e-02,9.575602398011783256e-01
5.934852000000000183e-02,9.575140370555369485e-01
5.941797499999999788e-02,9.574678461517048822e-01
5.948743000000000086e-02,9.574216545712044280e-01
5.955688499999999691e-02,9.573754749389857821e-01
5.962633500000000253e-02,9.573293009305984258e-01
5.969578999999999858e-02,9.572831261610402764e-01
5.976524500000000156e-02,9.572369632995606503e-01
5.983469999999999761e-02,9.571907998581957733e-01
5.990415500000000060e-02,9.571446484732039073e-01
5.997360499999999928e-02,9.570985028455418764e-01
6.004306000000000226e-02,9.570523565787979470e-01
6.011251499999999831e-02,9.570062223236875942e-01
6.018197000000000130e-02,9.569600875778392357e-01
6.025142499999999735e-02,9.569139649666726921e-01
6.032087500000000296e-02,9.568678482194138413e-01
6.039032999999999901e-02,9.568217309657675029e-01
6.045978500000000200e-02,9.567756258592035046e-01
6.052923999999999805e-02,9.567295203854428998e-01
6.059869500000000103e-02,9.566834270627924131e-01
6.066814999999999708e-02,9.566373333911878385e-01
6.073760500000000007e-02,9.565912519920636292e-01
6.080705499999999875e-02,9.565451765948178586e-01
6.087651000000000173e-02,9.564991008423622265e-01
6.094596499999999778e-02,9.564530373879132075e-01
6.101542000000000077e-02,9.564069737445712871e-01
6.108487499999999681e-02,9.563609224907263506e-01
6.115432500000000243e-02,9.563148773368909117e-01
6.122377999999999848e-02,9.562688319097069067e-01
6.129323500000000147e-02,9.562227988658026367e-01
6.136268999999999751e-02,9.561767657398714260e-01
6.143214500000000050e-02,9.561307451311145122e-01
6.150159499999999918e-02,9.560847307532897021e-01
6.157105000000000217e-02,9.560387162098430425e-01
6.164050499999999821e-02,9.559927141388280258e-01
6.170996000000000120e-02,9.559467120663636130e-01
6.177941499999999725e-02,9.559007226025661996e-01
6.184886500000000287e-02,9.558547394981773415e-01
6.191831999999999891e-02,9.558087563827827315e-01
6.198777500000000190e-02,9.557627858883829264e-01
6.205722999999999795e-02,9.557168155180804092e-01
6.212668500000000094e-02,9.556708577737192956e-01
6.219613999999999698e-02,9.556249001950203326e-01
6.226559499999999997e-02,9.555789553767602973e-01
6.233504499999999865e-02,9.555330170613235419e-01
6.240450000000000164e-02,9.554870788952767313e-01
6.247395499999999768e-02,9.554411535039942782e-01
